userid,day_of_registeration,day_of_first_deposit,deposit_date,adkey,Rake,
21783460,"August 8, 2020","August 8, 2020",08-08-2020,Mobile_HPheaderJulySet1_button,25398 ,
22157540,"August 14, 2020","August 14, 2020",14-08-2020,Mobile_HPheaderJulySet1_button,9902 ,
22816985,"August 26, 2020","August 27, 2020",27-08-2020,Mobile_HPheaderJulySet1_button,9783 ,
22415447,"August 18, 2020","August 18, 2020",18-08-2020,Mobile_HPheaderJulySet1_button,9615 ,
21641202,"August 5, 2020","August 7, 2020",07-08-2020,Mobile_HPheaderJulySet1_button,7058 ,
22794528,"August 26, 2020","August 26, 2020",26-08-2020,Mobile_HPheaderJulySet1_button,6823 ,
22075597,"August 12, 2020","August 12, 2020",12-08-2020,Mobile_HPheaderJulySet1_button,6804 ,
21485420,"August 2, 2020","August 9, 2020",09-08-2020,Mobile_HPheaderJulySet1_button,6283 ,
22726361,"August 25, 2020","August 26, 2020",26-08-2020,Mobile_HPheaderJulySet1_button,5823 ,
21730482,"August 7, 2020","August 7, 2020",07-08-2020,Mobile_HPheaderJulySet1_button,5772 ,
21201649,"July 29, 2020","July 29, 2020",29-07-2020,Mobile_HPheaderJulySet1_button,5172 ,
22093713,"August 13, 2020","August 13, 2020",13-08-2020,Mobile_HPheaderJulySet1_button,4215 ,
22364336,"August 18, 2020","August 18, 2020",18-08-2020,Mobile_HPheaderJulySet1_button,4131 ,
21339444,"July 31, 2020","July 31, 2020",31-07-2020,Mobile_HPheaderJulySet1_button,4094 ,
22587283,"August 22, 2020","August 22, 2020",22-08-2020,Mobile_HPheaderJulySet1_button,3502 ,
22747747,"August 25, 2020","August 25, 2020",25-08-2020,Mobile_HPheaderJulySet1_button,3468 ,
22132134,"August 13, 2020","August 13, 2020",13-08-2020,Mobile_HPheaderJulySet1_button,3009 ,
21796847,"August 8, 2020","August 8, 2020",08-08-2020,Mobile_HPheaderJulySet1_button,2915 ,
21446485,"August 2, 2020","August 2, 2020",02-08-2020,Mobile_HPheaderJulySet1_button,2544 ,
21901310,"August 9, 2020","August 9, 2020",09-08-2020,Mobile_HPheaderJulySet1_button,2454 ,
21359391,"July 31, 2020","July 31, 2020",31-07-2020,Mobile_HPheaderJulySet1_button,2340 ,
22007986,"August 11, 2020","August 11, 2020",11-08-2020,Mobile_HPheaderJulySet1_button,2329 ,
21317715,"July 31, 2020","July 31, 2020",31-07-2020,Mobile_HPheaderJulySet1_button,2224 ,
22241657,"August 15, 2020","August 23, 2020",23-08-2020,Mobile_HPheaderJulySet1_button,2200 ,
21193190,"July 29, 2020","July 29, 2020",29-07-2020,Mobile_HPheaderJulySet1_button,2172 ,
21545068,"August 3, 2020","August 3, 2020",03-08-2020,Mobile_HPheaderJulySet1_button,2137 ,
21677947,"August 6, 2020","August 6, 2020",06-08-2020,Mobile_HPheaderJulySet1_button,1956 ,
21889252,"August 9, 2020","August 9, 2020",09-08-2020,Mobile_HPheaderJulySet1_button,1755 ,
23015615,"August 30, 2020","August 30, 2020",30-08-2020,Mobile_HPheaderJulySet1_button,1736 ,
22836989,"August 27, 2020","August 27, 2020",27-08-2020,Mobile_HPheaderJulySet1_button,1696 ,
22541889,"August 21, 2020","August 22, 2020",22-08-2020,Mobile_HPheaderJulySet1_button,1645 ,
21845837,"August 9, 2020","August 9, 2020",09-08-2020,Mobile_HPheaderJulySet1_button,1550 ,
21482398,"August 2, 2020","August 3, 2020",03-08-2020,Mobile_HPheaderJulySet1_button,1517 ,
21942699,"August 10, 2020","August 10, 2020",10-08-2020,Mobile_HPheaderJulySet1_button,1290 ,
22638167,"August 23, 2020","August 23, 2020",23-08-2020,Mobile_HPheaderJulySet1_button,1260 ,
21681556,"August 6, 2020","August 8, 2020",08-08-2020,Mobile_HPheaderJulySet1_button,1242 ,
22598611,"August 22, 2020","August 23, 2020",23-08-2020,Mobile_HPheaderJulySet1_button,1210 ,
21602473,"August 4, 2020","August 5, 2020",05-08-2020,Mobile_HPheaderJulySet1_button,1178 ,
21492180,"August 2, 2020","August 2, 2020",02-08-2020,Mobile_HPheaderJulySet1_button,1116 ,
22014516,"August 11, 2020","August 11, 2020",11-08-2020,Mobile_HPheaderJulySet1_button,1103 ,
21220577,"July 29, 2020","July 29, 2020",29-07-2020,Mobile_HPheaderJulySet1_button,1065 ,
22534700,"August 21, 2020","August 21, 2020",21-08-2020,Mobile_HPheaderJulySet1_button,1042 ,
22786406,"August 26, 2020","August 26, 2020",26-08-2020,Mobile_HPheaderJulySet1_button,1011 ,
21172245,"July 29, 2020","July 29, 2020",29-07-2020,Mobile_HPheaderJulySet1_button,942 ,
22195603,"August 15, 2020","August 15, 2020",15-08-2020,Mobile_HPheaderJulySet1_button,919 ,
22008180,"August 11, 2020","August 30, 2020",30-08-2020,Mobile_HPheaderJulySet1_button,909 ,
21920817,"August 10, 2020","August 10, 2020",10-08-2020,Mobile_HPheaderJulySet1_button,890 ,
22168892,"August 14, 2020","August 14, 2020",14-08-2020,Mobile_HPheaderJulySet1_button,805 ,
21321403,"July 31, 2020","July 31, 2020",31-07-2020,Mobile_HPheaderJulySet1_button,722 ,
23010578,"August 30, 2020","August 30, 2020",30-08-2020,Mobile_HPheaderJulySet1_button,721 ,
22978137,"August 30, 2020","August 30, 2020",30-08-2020,Mobile_HPheaderJulySet1_button,719 ,
21568127,"August 4, 2020","August 4, 2020",04-08-2020,Mobile_HPheaderJulySet1_button,655 ,
22773701,"August 25, 2020","August 27, 2020",27-08-2020,Mobile_HPheaderJulySet1_button,653 ,
22414136,"August 18, 2020","August 18, 2020",18-08-2020,Mobile_HPheaderJulySet1_button,649 ,
22635413,"August 23, 2020","August 23, 2020",23-08-2020,Mobile_HPheaderJulySet1_button,641 ,
21679115,"August 6, 2020","August 6, 2020",06-08-2020,Mobile_HPheaderJulySet1_button,639 ,
22734488,"August 25, 2020","August 25, 2020",25-08-2020,Mobile_HPheaderJulySet1_button,621 ,
21674500,"August 6, 2020","August 10, 2020",10-08-2020,Mobile_HPheaderJulySet1_button,606 ,
21981401,"August 11, 2020","August 11, 2020",11-08-2020,Mobile_HPheaderJulySet1_button,606 ,
22275610,"August 16, 2020","August 18, 2020",18-08-2020,Mobile_HPheaderJulySet1_button,589 ,
22341789,"August 17, 2020","August 18, 2020",18-08-2020,Mobile_HPheaderJulySet1_button,588 ,
21287714,"July 30, 2020","July 30, 2020",30-07-2020,Mobile_HPheaderJulySet1_button,563 ,
22418388,"August 19, 2020","August 19, 2020",19-08-2020,Mobile_HPheaderJulySet1_button,543 ,
22783589,"August 26, 2020","August 26, 2020",26-08-2020,Mobile_HPheaderJulySet1_button,537 ,
22802559,"August 26, 2020","August 26, 2020",26-08-2020,Mobile_HPheaderJulySet1_button,531 ,
21730315,"August 7, 2020","August 15, 2020",15-08-2020,Mobile_HPheaderJulySet1_button,513 ,
21130032,"July 28, 2020","July 30, 2020",30-07-2020,Mobile_HPheaderJulySet1_button,499 ,
21335125,"July 31, 2020","July 31, 2020",31-07-2020,Mobile_HPheaderJulySet1_button,499 ,
22866048,"August 27, 2020","August 27, 2020",27-08-2020,Mobile_HPheaderJulySet1_button,496 ,
21489932,"August 2, 2020","August 2, 2020",02-08-2020,Mobile_HPheaderJulySet1_button,487 ,
22659154,"August 23, 2020","August 23, 2020",23-08-2020,Mobile_HPheaderJulySet1_button,487 ,
22586037,"August 22, 2020","August 27, 2020",27-08-2020,Mobile_HPheaderJulySet1_button,483 ,
22593517,"August 22, 2020","August 22, 2020",22-08-2020,Mobile_HPheaderJulySet1_button,467 ,
22328784,"August 17, 2020","August 17, 2020",17-08-2020,Mobile_HPheaderJulySet1_button,450 ,
23033678,"August 31, 2020","August 31, 2020",31-08-2020,Mobile_HPheaderJulySet1_button,449 ,
21582812,"August 4, 2020","August 10, 2020",10-08-2020,Mobile_HPheaderJulySet1_button,432 ,
21080815,"July 27, 2020","August 30, 2020",30-08-2020,Mobile_HPheaderJulySet1_button,420 ,
22926930,"August 29, 2020","August 29, 2020",29-08-2020,Mobile_HPheaderJulySet1_button,420 ,
21847416,"August 9, 2020","August 12, 2020",12-08-2020,Mobile_HPheaderJulySet1_button,411 ,
21675254,"August 6, 2020","August 6, 2020",06-08-2020,Mobile_HPheaderJulySet1_button,410 ,
21180590,"July 29, 2020","August 11, 2020",11-08-2020,Mobile_HPheaderJulySet1_button,402 ,
22710371,"August 24, 2020","August 31, 2020",31-08-2020,Mobile_HPheaderJulySet1_button,400 ,
21094298,"July 27, 2020","August 3, 2020",03-08-2020,Mobile_HPheaderJulySet1_button,393 ,
21961597,"August 11, 2020","August 11, 2020",11-08-2020,Mobile_HPheaderJulySet1_button,393 ,
22924554,"August 29, 2020","August 29, 2020",29-08-2020,Mobile_HPheaderJulySet1_button,392 ,
21102338,"July 28, 2020","August 5, 2020",05-08-2020,Mobile_HPheaderJulySet1_button,387 ,
21687662,"August 6, 2020","August 8, 2020",08-08-2020,Mobile_HPheaderJulySet1_button,378 ,
22852633,"August 27, 2020","August 28, 2020",28-08-2020,Mobile_HPheaderJulySet1_button,364 ,
22483003,"August 20, 2020","August 20, 2020",20-08-2020,Mobile_HPheaderJulySet1_button,354 ,
21754253,"August 7, 2020","August 7, 2020",07-08-2020,Mobile_HPheaderJulySet1_button,342 ,
22363856,"August 18, 2020","August 18, 2020",18-08-2020,Mobile_HPheaderJulySet1_button,332 ,
22590415,"August 22, 2020","August 22, 2020",22-08-2020,Mobile_HPheaderJulySet1_button,331 ,
22864894,"August 27, 2020","August 27, 2020",27-08-2020,Mobile_HPheaderJulySet1_button,330 ,
22976135,"August 30, 2020","August 30, 2020",30-08-2020,Mobile_HPheaderJulySet1_button,327 ,
22728047,"August 25, 2020","August 25, 2020",25-08-2020,Mobile_HPheaderJulySet1_button,324 ,
21130677,"July 28, 2020","July 28, 2020",28-07-2020,Mobile_HPheaderJulySet1_button,322 ,
21252599,"July 30, 2020","July 30, 2020",30-07-2020,Mobile_HPheaderJulySet1_button,322 ,
21774667,"August 7, 2020","August 7, 2020",07-08-2020,Mobile_HPheaderJulySet1_button,314 ,
21566132,"August 4, 2020","August 4, 2020",04-08-2020,Mobile_HPheaderJulySet1_button,312 ,
22418882,"August 19, 2020","August 19, 2020",19-08-2020,Mobile_HPheaderJulySet1_button,307 ,
22828951,"August 27, 2020","August 27, 2020",27-08-2020,Mobile_HPheaderJulySet1_button,302 ,
21257452,"July 30, 2020","July 30, 2020",30-07-2020,Mobile_HPheaderJulySet1_button,300 ,
22667126,"August 23, 2020","August 23, 2020",23-08-2020,Mobile_HPheaderJulySet1_button,287 ,
21616681,"August 5, 2020","August 5, 2020",05-08-2020,Mobile_HPheaderJulySet1_button,285 ,
22266116,"August 16, 2020","August 17, 2020",17-08-2020,Mobile_HPheaderJulySet1_button,279 ,
21966969,"August 11, 2020","August 18, 2020",18-08-2020,Mobile_HPheaderJulySet1_button,266 ,
22340271,"August 17, 2020","August 17, 2020",17-08-2020,Mobile_HPheaderJulySet1_button,258 ,
22276270,"August 16, 2020","August 16, 2020",16-08-2020,Mobile_HPheaderJulySet1_button,255 ,
22259508,"August 16, 2020","August 16, 2020",16-08-2020,Mobile_HPheaderJulySet1_button,252 ,
21623125,"August 5, 2020","August 9, 2020",09-08-2020,Mobile_HPheaderJulySet1_button,231 ,
21830809,"August 8, 2020","August 8, 2020",08-08-2020,Mobile_HPheaderJulySet1_button,228 ,
21383280,"August 1, 2020","August 1, 2020",01-08-2020,Mobile_HPheaderJulySet1_button,227 ,
22910414,"August 28, 2020","August 29, 2020",29-08-2020,Mobile_HPheaderJulySet1_button,225 ,
22770398,"August 25, 2020","August 25, 2020",25-08-2020,Mobile_HPheaderJulySet1_button,224 ,
22998829,"August 30, 2020","August 30, 2020",30-08-2020,Mobile_HPheaderJulySet1_button,223 ,
22882008,"August 28, 2020","August 28, 2020",28-08-2020,Mobile_HPheaderJulySet1_button,219 ,
21981270,"August 11, 2020","August 12, 2020",12-08-2020,Mobile_HPheaderJulySet1_button,216 ,
21193736,"July 29, 2020","July 29, 2020",29-07-2020,Mobile_HPheaderJulySet1_button,215 ,
21171764,"July 29, 2020","July 29, 2020",29-07-2020,Mobile_HPheaderJulySet1_button,214 ,
21344605,"July 31, 2020","August 14, 2020",14-08-2020,Mobile_HPheaderJulySet1_button,214 ,
21126619,"July 28, 2020","July 28, 2020",28-07-2020,Mobile_HPheaderJulySet1_button,208 ,
22099727,"August 13, 2020","August 17, 2020",17-08-2020,Mobile_HPheaderJulySet1_button,208 ,
23003646,"August 30, 2020","August 30, 2020",30-08-2020,Mobile_HPheaderJulySet1_button,208 ,
21662703,"August 5, 2020","August 6, 2020",06-08-2020,Mobile_HPheaderJulySet1_button,205 ,
21449639,"August 2, 2020","August 2, 2020",02-08-2020,Mobile_HPheaderJulySet1_button,193 ,
22762436,"August 25, 2020","August 25, 2020",25-08-2020,Mobile_HPheaderJulySet1_button,193 ,
21086840,"July 27, 2020","July 27, 2020",27-07-2020,Mobile_HPheaderJulySet1_button,188 ,
21594669,"August 4, 2020","August 4, 2020",04-08-2020,Mobile_HPheaderJulySet1_button,180 ,
21894203,"August 9, 2020","August 9, 2020",09-08-2020,Mobile_HPheaderJulySet1_button,178 ,
23058808,"August 31, 2020","August 31, 2020",31-08-2020,Mobile_HPheaderJulySet1_button,178 ,
21459309,"August 2, 2020","August 2, 2020",02-08-2020,Mobile_HPheaderJulySet1_button,177 ,
22662944,"August 23, 2020","August 23, 2020",23-08-2020,Mobile_HPheaderJulySet1_button,175 ,
21283416,"July 30, 2020","July 31, 2020",31-07-2020,Mobile_HPheaderJulySet1_button,174 ,
22949227,"August 29, 2020","August 29, 2020",29-08-2020,Mobile_HPheaderJulySet1_button,174 ,
21953302,"August 10, 2020","August 24, 2020",24-08-2020,Mobile_HPheaderJulySet1_button,164 ,
21982099,"August 11, 2020","August 22, 2020",22-08-2020,Mobile_HPheaderJulySet1_button,158 ,
22672728,"August 24, 2020","August 26, 2020",26-08-2020,Mobile_HPheaderJulySet1_button,155 ,
23054899,"August 31, 2020","August 31, 2020",31-08-2020,Mobile_HPheaderJulySet1_button,154 ,
21638541,"August 5, 2020","August 5, 2020",05-08-2020,Mobile_HPheaderJulySet1_button,152 ,
21593138,"August 4, 2020","August 4, 2020",04-08-2020,Mobile_HPheaderJulySet1_button,144 ,
22030839,"August 12, 2020","August 14, 2020",14-08-2020,Mobile_HPheaderJulySet1_button,137 ,
22920080,"August 29, 2020","August 29, 2020",29-08-2020,Mobile_HPheaderJulySet1_button,137 ,
23024424,"August 31, 2020","August 31, 2020",31-08-2020,Mobile_HPheaderJulySet1_button,137 ,
22834534,"August 27, 2020","August 27, 2020",27-08-2020,Mobile_HPheaderJulySet1_button,136 ,
21247747,"July 30, 2020","July 30, 2020",30-07-2020,Mobile_HPheaderJulySet1_button,132 ,
23037018,"August 31, 2020","August 31, 2020",31-08-2020,Mobile_HPheaderJulySet1_button,131 ,
21738900,"August 7, 2020","August 7, 2020",07-08-2020,Mobile_HPheaderJulySet1_button,130 ,
21491106,"August 2, 2020","August 5, 2020",05-08-2020,Mobile_HPheaderJulySet1_button,128 ,
21712880,"August 6, 2020","August 9, 2020",09-08-2020,Mobile_HPheaderJulySet1_button,125 ,
22672389,"August 24, 2020","August 24, 2020",24-08-2020,Mobile_HPheaderJulySet1_button,125 ,
22662948,"August 23, 2020","August 23, 2020",23-08-2020,Mobile_HPheaderJulySet1_button,120 ,
22578782,"August 22, 2020","August 22, 2020",22-08-2020,Mobile_HPheaderJulySet1_button,119 ,
21354019,"July 31, 2020","August 4, 2020",04-08-2020,Mobile_HPheaderJulySet1_button,118 ,
21898322,"August 9, 2020","August 20, 2020",20-08-2020,Mobile_HPheaderJulySet1_button,117 ,
22317631,"August 17, 2020","August 17, 2020",17-08-2020,Mobile_HPheaderJulySet1_button,116 ,
22647486,"August 23, 2020","August 23, 2020",23-08-2020,Mobile_HPheaderJulySet1_button,116 ,
21756135,"August 7, 2020","August 7, 2020",07-08-2020,Mobile_HPheaderJulySet1_button,115 ,
22771050,"August 25, 2020","August 29, 2020",29-08-2020,Mobile_HPheaderJulySet1_button,115 ,
21962224,"August 11, 2020","August 13, 2020",13-08-2020,Mobile_HPheaderJulySet1_button,112 ,
22601433,"August 22, 2020","August 22, 2020",22-08-2020,Mobile_HPheaderJulySet1_button,111 ,
22842772,"August 27, 2020","August 29, 2020",29-08-2020,Mobile_HPheaderJulySet1_button,111 ,
21788313,"August 8, 2020","August 8, 2020",08-08-2020,Mobile_HPheaderJulySet1_button,110 ,
22852355,"August 27, 2020","August 27, 2020",27-08-2020,Mobile_HPheaderJulySet1_button,105 ,
21277238,"July 30, 2020","August 21, 2020",21-08-2020,Mobile_HPheaderJulySet1_button,100 ,
21346507,"July 31, 2020","August 1, 2020",01-08-2020,Mobile_HPheaderJulySet1_button,96 ,
21814517,"August 8, 2020","August 8, 2020",08-08-2020,Mobile_HPheaderJulySet1_button,95 ,
22799192,"August 26, 2020","August 27, 2020",27-08-2020,Mobile_HPheaderJulySet1_button,95 ,
22974264,"August 30, 2020","August 30, 2020",30-08-2020,Mobile_HPheaderJulySet1_button,95 ,
21501129,"August 3, 2020","August 3, 2020",03-08-2020,Mobile_HPheaderJulySet1_button,92 ,
21101721,"July 28, 2020","July 28, 2020",28-07-2020,Mobile_HPheaderJulySet1_button,91 ,
21201438,"July 29, 2020","July 29, 2020",29-07-2020,Mobile_HPheaderJulySet1_button,91 ,
21156217,"July 28, 2020","July 28, 2020",28-07-2020,Mobile_HPheaderJulySet1_button,89 ,
22107860,"August 13, 2020","August 14, 2020",14-08-2020,Mobile_HPheaderJulySet1_button,89 ,
21684267,"August 6, 2020","August 10, 2020",10-08-2020,Mobile_HPheaderJulySet1_button,87 ,
21620457,"August 5, 2020","August 5, 2020",05-08-2020,Mobile_HPheaderJulySet1_button,84 ,
22548090,"August 21, 2020","August 21, 2020",21-08-2020,Mobile_HPheaderJulySet1_button,84 ,
22787767,"August 26, 2020","August 26, 2020",26-08-2020,Mobile_HPheaderJulySet1_button,83 ,
21373234,"August 1, 2020","August 1, 2020",01-08-2020,Mobile_HPheaderJulySet1_button,82 ,
21936753,"August 10, 2020","August 26, 2020",26-08-2020,Mobile_HPheaderJulySet1_button,80 ,
21536951,"August 3, 2020","August 3, 2020",03-08-2020,Mobile_HPheaderJulySet1_button,78 ,
21668447,"August 5, 2020","August 5, 2020",05-08-2020,Mobile_HPheaderJulySet1_button,75 ,
22296991,"August 16, 2020","August 16, 2020",16-08-2020,Mobile_HPheaderJulySet1_button,75 ,
22527255,"August 21, 2020","August 21, 2020",21-08-2020,Mobile_HPheaderJulySet1_button,75 ,
21284308,"July 30, 2020","August 4, 2020",04-08-2020,Mobile_HPheaderJulySet1_button,74 ,
21638385,"August 5, 2020","August 5, 2020",05-08-2020,Mobile_HPheaderJulySet1_button,71 ,
22540516,"August 21, 2020","August 21, 2020",21-08-2020,Mobile_HPheaderJulySet1_button,71 ,
22784440,"August 26, 2020","August 26, 2020",26-08-2020,Mobile_HPheaderJulySet1_button,70 ,
22665361,"August 23, 2020","August 23, 2020",23-08-2020,Mobile_HPheaderJulySet1_button,67 ,
21644353,"August 5, 2020","August 5, 2020",05-08-2020,Mobile_HPheaderJulySet1_button,66 ,
22700252,"August 24, 2020","August 24, 2020",24-08-2020,Mobile_HPheaderJulySet1_button,66 ,
21095903,"July 27, 2020","August 18, 2020",18-08-2020,Mobile_HPheaderJulySet1_button,64 ,
21728172,"August 7, 2020","August 7, 2020",07-08-2020,Mobile_HPheaderJulySet1_button,63 ,
21235635,"July 29, 2020","July 31, 2020",31-07-2020,Mobile_HPheaderJulySet1_button,62 ,
22770628,"August 25, 2020","August 25, 2020",25-08-2020,Mobile_HPheaderJulySet1_button,60 ,
22572069,"August 22, 2020","August 22, 2020",22-08-2020,Mobile_HPheaderJulySet1_button,58 ,
22046394,"August 12, 2020","August 12, 2020",12-08-2020,Mobile_HPheaderJulySet1_button,57 ,
22573267,"August 22, 2020","August 23, 2020",23-08-2020,Mobile_HPheaderJulySet1_button,57 ,
21379954,"August 1, 2020","August 8, 2020",08-08-2020,Mobile_HPheaderJulySet1_button,56 ,
22457757,"August 19, 2020","August 19, 2020",19-08-2020,Mobile_HPheaderJulySet1_button,55 ,
23077080,"September 1, 2020","September 1, 2020",01-09-2020,Mobile_HPheaderJulySet1_button,51 ,
21138363,"July 28, 2020","July 30, 2020",30-07-2020,Mobile_HPheaderJulySet1_button,50 ,
21543035,"August 3, 2020","August 13, 2020",13-08-2020,Mobile_HPheaderJulySet1_button,50 ,
21622785,"August 5, 2020","August 5, 2020",05-08-2020,Mobile_HPheaderJulySet1_button,50 ,
22953890,"August 29, 2020","August 29, 2020",29-08-2020,Mobile_HPheaderJulySet1_button,50 ,
21363232,"July 31, 2020","July 31, 2020",31-07-2020,Mobile_HPheaderJulySet1_button,48 ,
22723826,"August 25, 2020","August 25, 2020",25-08-2020,Mobile_HPheaderJulySet1_button,48 ,
22918050,"August 29, 2020","August 29, 2020",29-08-2020,Mobile_HPheaderJulySet1_button,48 ,
21107941,"July 28, 2020","July 28, 2020",28-07-2020,Mobile_HPheaderJulySet1_button,46 ,
22752064,"August 25, 2020","August 25, 2020",25-08-2020,Mobile_HPheaderJulySet1_button,46 ,
21561806,"August 4, 2020","August 8, 2020",08-08-2020,Mobile_HPheaderJulySet1_button,45 ,
22446004,"August 19, 2020","August 27, 2020",27-08-2020,Mobile_HPheaderJulySet1_button,45 ,
22615314,"August 22, 2020","August 28, 2020",28-08-2020,Mobile_HPheaderJulySet1_button,43 ,
22651331,"August 23, 2020","August 23, 2020",23-08-2020,Mobile_HPheaderJulySet1_button,43 ,
21403562,"August 1, 2020","August 1, 2020",01-08-2020,Mobile_HPheaderJulySet1_button,42 ,
22626134,"August 23, 2020","August 23, 2020",23-08-2020,Mobile_HPheaderJulySet1_button,42 ,
21127980,"July 28, 2020","July 28, 2020",28-07-2020,Mobile_HPheaderJulySet1_button,41 ,
21334089,"July 31, 2020","August 1, 2020",01-08-2020,Mobile_HPheaderJulySet1_button,41 ,
22210811,"August 15, 2020","August 23, 2020",23-08-2020,Mobile_HPheaderJulySet1_button,41 ,
21802351,"August 8, 2020","August 21, 2020",21-08-2020,Mobile_HPheaderJulySet1_button,39 ,
21097782,"July 27, 2020","July 27, 2020",27-07-2020,Mobile_HPheaderJulySet1_button,38 ,
21379341,"August 1, 2020","August 1, 2020",01-08-2020,Mobile_HPheaderJulySet1_button,38 ,
22226521,"August 15, 2020","August 15, 2020",15-08-2020,Mobile_HPheaderJulySet1_button,38 ,
22503510,"August 20, 2020","August 22, 2020",22-08-2020,Mobile_HPheaderJulySet1_button,38 ,
22956097,"August 29, 2020","August 29, 2020",29-08-2020,Mobile_HPheaderJulySet1_button,38 ,
21459462,"August 2, 2020","August 12, 2020",12-08-2020,Mobile_HPheaderJulySet1_button,37 ,
21551618,"August 3, 2020","August 18, 2020",18-08-2020,Mobile_HPheaderJulySet1_button,37 ,
21770027,"August 7, 2020","August 7, 2020",07-08-2020,Mobile_HPheaderJulySet1_button,37 ,
21518848,"August 3, 2020","August 3, 2020",03-08-2020,Mobile_HPheaderJulySet1_button,36 ,
22334183,"August 17, 2020","August 29, 2020",29-08-2020,Mobile_HPheaderJulySet1_button,36 ,
22236736,"August 15, 2020","August 23, 2020",23-08-2020,Mobile_HPheaderJulySet1_button,35 ,
22252518,"August 16, 2020","August 16, 2020",16-08-2020,Mobile_HPheaderJulySet1_button,35 ,
22725811,"August 25, 2020","August 25, 2020",25-08-2020,Mobile_HPheaderJulySet1_button,35 ,
22858913,"August 27, 2020","August 27, 2020",27-08-2020,Mobile_HPheaderJulySet1_button,35 ,
21387209,"August 1, 2020","August 1, 2020",01-08-2020,Mobile_HPheaderJulySet1_button,34 ,
21517439,"August 3, 2020","August 3, 2020",03-08-2020,Mobile_HPheaderJulySet1_button,34 ,
21805557,"August 8, 2020","August 31, 2020",31-08-2020,Mobile_HPheaderJulySet1_button,34 ,
22829161,"August 27, 2020","August 27, 2020",27-08-2020,Mobile_HPheaderJulySet1_button,34 ,
22001346,"August 11, 2020","August 11, 2020",11-08-2020,Mobile_HPheaderJulySet1_button,33 ,
22421812,"August 19, 2020","August 19, 2020",19-08-2020,Mobile_HPheaderJulySet1_button,33 ,
21111320,"July 28, 2020","July 29, 2020",29-07-2020,Mobile_HPheaderJulySet1_button,32 ,
21762156,"August 7, 2020","August 7, 2020",07-08-2020,Mobile_HPheaderJulySet1_button,32 ,
22017479,"August 12, 2020","August 12, 2020",12-08-2020,Mobile_HPheaderJulySet1_button,32 ,
22361613,"August 18, 2020","August 18, 2020",18-08-2020,Mobile_HPheaderJulySet1_button,32 ,
21194189,"July 29, 2020","July 29, 2020",29-07-2020,Mobile_HPheaderJulySet1_button,30 ,
21598247,"August 4, 2020","August 4, 2020",04-08-2020,Mobile_HPheaderJulySet1_button,30 ,
22347641,"August 17, 2020","August 26, 2020",26-08-2020,Mobile_HPheaderJulySet1_button,30 ,
21250170,"July 30, 2020","July 30, 2020",30-07-2020,Mobile_HPheaderJulySet1_button,29 ,
21586537,"August 4, 2020","August 4, 2020",04-08-2020,Mobile_HPheaderJulySet1_button,29 ,
21820371,"August 8, 2020","August 8, 2020",08-08-2020,Mobile_HPheaderJulySet1_button,28 ,
21173652,"July 29, 2020","July 29, 2020",29-07-2020,Mobile_HPheaderJulySet1_button,27 ,
22549381,"August 21, 2020","August 24, 2020",24-08-2020,Mobile_HPheaderJulySet1_button,27 ,
22130875,"August 13, 2020","August 30, 2020",30-08-2020,Mobile_HPheaderJulySet1_button,26 ,
22799561,"August 26, 2020","August 26, 2020",26-08-2020,Mobile_HPheaderJulySet1_button,26 ,
22882343,"August 28, 2020","August 30, 2020",30-08-2020,Mobile_HPheaderJulySet1_button,26 ,
22965936,"August 30, 2020","August 30, 2020",30-08-2020,Mobile_HPheaderJulySet1_button,25 ,
22977651,"August 30, 2020","August 30, 2020",30-08-2020,Mobile_HPheaderJulySet1_button,25 ,
21615579,"August 5, 2020","August 5, 2020",05-08-2020,Mobile_HPheaderJulySet1_button,24 ,
21781073,"August 7, 2020","August 8, 2020",08-08-2020,Mobile_HPheaderJulySet1_button,24 ,
21848213,"August 9, 2020","August 9, 2020",09-08-2020,Mobile_HPheaderJulySet1_button,24 ,
21861630,"August 9, 2020","August 9, 2020",09-08-2020,Mobile_HPheaderJulySet1_button,24 ,
22227067,"August 15, 2020","August 15, 2020",15-08-2020,Mobile_HPheaderJulySet1_button,24 ,
22363756,"August 18, 2020","August 31, 2020",31-08-2020,Mobile_HPheaderJulySet1_button,24 ,
21459161,"August 2, 2020","August 29, 2020",29-08-2020,Mobile_HPheaderJulySet1_button,23 ,
21584621,"August 4, 2020","August 4, 2020",04-08-2020,Mobile_HPheaderJulySet1_button,23 ,
21661291,"August 5, 2020","August 5, 2020",05-08-2020,Mobile_HPheaderJulySet1_button,23 ,
21797443,"August 8, 2020","August 12, 2020",12-08-2020,Mobile_HPheaderJulySet1_button,23 ,
22084034,"August 13, 2020","August 13, 2020",13-08-2020,Mobile_HPheaderJulySet1_button,23 ,
22196109,"August 15, 2020","August 17, 2020",17-08-2020,Mobile_HPheaderJulySet1_button,23 ,
22392860,"August 18, 2020","August 19, 2020",19-08-2020,Mobile_HPheaderJulySet1_button,23 ,
22800655,"August 26, 2020","August 26, 2020",26-08-2020,Mobile_HPheaderJulySet1_button,23 ,
22811512,"August 26, 2020","August 26, 2020",26-08-2020,Mobile_HPheaderJulySet1_button,23 ,
21543829,"August 3, 2020","August 3, 2020",03-08-2020,Mobile_HPheaderJulySet1_button,22 ,
